Time,L04_672_1,L04_672_1
8/19/2023 20:35,0.033,0.07
8/19/2023 20:40,0.031,0.06
8/19/2023 20:45,0.035,0.081
8/19/2023 20:50,0.035,0.077
8/19/2023 20:55,0.028,0.048
8/19/2023 21:00,0.035,0.079
8/19/2023 21:05,0.035,0.078
8/19/2023 21:10,0.035,0.078
8/19/2023 21:15,0.035,0.079
8/19/2023 21:20,0.035,0.079
8/19/2023 21:25,0.035,0.078
8/19/2023 21:30,0.033,0.07
8/19/2023 21:35,0.035,0.079
8/19/2023 21:40,0.034,0.075
8/19/2023 21:45,0.028,0.048
8/19/2023 21:50,0.035,0.078
8/19/2023 21:55,0.031,0.06
8/19/2023 22:00,0.035,0.077
8/19/2023 22:05,0.034,0.075
8/19/2023 22:10,0.035,0.078
8/19/2023 22:15,0.03,0.054
8/19/2023 22:20,0.033,0.07
8/19/2023 22:25,0.033,0.068
8/19/2023 22:30,0.034,0.074
8/19/2023 22:35,0.034,0.071
8/19/2023 22:40,0.034,0.073
8/19/2023 22:45,0.033,0.068
8/19/2023 22:50,0.033,0.069
8/19/2023 22:55,0.03,0.057
8/19/2023 23:00,0.037,0.088
8/19/2023 23:05,0.038,0.094
8/19/2023 23:10,0.034,0.074
8/19/2023 23:15,0.028,0.048
8/19/2023 23:20,0.034,0.074
8/19/2023 23:25,0.037,0.088
8/19/2023 23:30,0.035,0.079
8/19/2023 23:35,0.032,0.065
8/19/2023 23:40,0.036,0.082
8/19/2023 23:45,0.035,0.077
8/19/2023 23:50,0.038,0.092
8/19/2023 23:55,0.035,0.077
8/20/2023 0:00,0.035,0.077
8/20/2023 0:05,0.035,0.078
8/20/2023 0:10,0.03,0.056
8/20/2023 0:15,0.028,0.049
8/20/2023 0:20,0.034,0.074
8/20/2023 0:25,0.035,0.081
8/20/2023 0:30,0.035,0.077
8/20/2023 0:35,0.037,0.086
8/20/2023 0:40,0.033,0.07
8/20/2023 0:45,0.034,0.071
8/20/2023 0:50,0.035,0.079
8/20/2023 0:55,0.029,0.053
8/20/2023 1:00,0.03,0.058
8/20/2023 1:05,0.03,0.057
8/20/2023 1:10,0.035,0.081
8/20/2023 1:15,0.046,0.141
8/20/2023 1:20,0.043,0.125
8/20/2023 1:25,0.042,0.116
8/20/2023 1:30,0.04,0.106
8/20/2023 1:35,0.041,0.111
8/20/2023 1:40,0.046,0.143
8/20/2023 1:45,0.045,0.132
8/20/2023 1:50,0.04,0.106
8/20/2023 1:55,0.038,0.092
8/20/2023 2:00,0.038,0.094
8/20/2023 2:05,0.038,0.095
8/20/2023 2:10,0.041,0.109
8/20/2023 2:15,0.042,0.114
8/20/2023 2:20,0.037,0.088
8/20/2023 2:25,0.031,0.06
8/20/2023 2:30,0.033,0.069
8/20/2023 2:35,0.024,0.035
8/20/2023 2:40,0.026,0.041
8/20/2023 2:45,0.03,0.056
8/20/2023 2:50,0.026,0.043
8/20/2023 2:55,0.033,0.068
8/20/2023 3:00,0.024,0.034
8/20/2023 3:05,0.027,0.044
8/20/2023 3:10,0.027,0.045
8/20/2023 3:15,0.026,0.04
8/20/2023 3:20,0.02,0.023
8/20/2023 3:25,0.026,0.042
8/20/2023 3:30,0.037,0.088
8/20/2023 3:35,0.037,0.091
8/20/2023 3:40,0.032,0.063
8/20/2023 3:45,0.023,0.032
8/20/2023 3:50,0.024,0.034
8/20/2023 3:55,0.035,0.077
8/20/2023 4:00,0.05,0.166
8/20/2023 4:05,0.058,0.232
8/20/2023 4:10,0.066,0.308
8/20/2023 4:15,0.066,0.305
8/20/2023 4:20,0.082,0.49
8/20/2023 4:25,0.093,0.652
8/20/2023 4:30,0.107,0.873
8/20/2023 4:35,0.109,0.918
8/20/2023 4:40,0.111,0.939
8/20/2023 4:45,0.108,0.893
8/20/2023 4:50,0.105,0.848
8/20/2023 4:55,0.108,0.898
8/20/2023 5:00,0.11,0.929
8/20/2023 5:05,0.111,0.954
8/20/2023 5:10,0.117,1.06
8/20/2023 5:15,0.12,1.11
8/20/2023 5:20,0.123,1.19
8/20/2023 5:25,0.12,1.12
8/20/2023 5:30,0.118,1.07
8/20/2023 5:35,0.129,1.3
8/20/2023 5:40,0.143,1.64
8/20/2023 5:45,0.14,1.55
8/20/2023 5:50,0.147,1.74
8/20/2023 5:55,0.162,2.14
8/20/2023 6:00,0.172,2.43
8/20/2023 6:05,0.255,5.69
8/20/2023 6:10,0.635,39.3
8/20/2023 6:15,0.797,63.2
8/20/2023 6:20,0.709,49.5
8/20/2023 6:25,0.611,36.2
8/20/2023 6:30,0.602,35.2
8/20/2023 6:35,0.846,71.6
8/20/2023 6:40,1.1,122
8/20/2023 6:45,0.997,100
8/20/2023 6:50,0.909,82.9
8/20/2023 6:55,0.712,50
8/20/2023 7:00,0.562,30.4
8/20/2023 7:05,0.473,21.1
8/20/2023 7:10,0.427,17
8/20/2023 7:15,0.401,14.9
8/20/2023 7:20,0.369,12.5
8/20/2023 7:25,0.34,10.5
8/20/2023 7:30,0.313,8.78
8/20/2023 7:35,0.301,8.07
8/20/2023 7:40,0.301,8.08
8/20/2023 7:45,0.284,7.13
8/20/2023 7:50,0.279,6.84
8/20/2023 7:55,0.272,6.52
8/20/2023 8:00,0.352,11.3
8/20/2023 8:05,0.598,34.7
8/20/2023 8:10,0.573,31.6
8/20/2023 8:15,0.464,20.3
8/20/2023 8:20,0.394,14.3
8/20/2023 8:25,0.328,9.73
8/20/2023 8:30,0.301,8.1
8/20/2023 8:35,0.281,6.95
8/20/2023 8:40,0.261,5.96
8/20/2023 8:45,0.241,5.01
8/20/2023 8:50,0.243,5.12
8/20/2023 8:55,0.274,6.62
8/20/2023 9:00,0.335,10.1
8/20/2023 9:05,0.401,14.9
8/20/2023 9:10,0.415,16
8/20/2023 9:15,0.396,14.5
8/20/2023 9:20,0.409,15.6
8/20/2023 9:25,0.58,32.5
8/20/2023 9:30,0.682,45.6
8/20/2023 9:35,0.565,30.8
8/20/2023 9:40,0.453,19.3
8/20/2023 9:45,0.396,14.5
8/20/2023 9:50,0.365,12.2
8/20/2023 9:55,0.381,13.4
8/20/2023 10:00,0.364,12.1
8/20/2023 10:05,0.355,11.5
8/20/2023 10:10,0.335,10.1
8/20/2023 10:15,0.315,8.88
8/20/2023 10:20,0.301,8.08
8/20/2023 10:25,0.303,8.2
8/20/2023 10:30,0.303,8.21
8/20/2023 10:35,0.311,8.66
8/20/2023 10:40,0.31,8.58
8/20/2023 10:45,0.303,8.21
8/20/2023 10:50,0.299,7.97
8/20/2023 10:55,0.295,7.75
8/20/2023 11:00,0.291,7.5
8/20/2023 11:05,0.3,8
8/20/2023 11:10,0.298,7.91
8/20/2023 11:15,0.294,7.67
8/20/2023 11:20,0.284,7.16
8/20/2023 11:25,0.274,6.6
8/20/2023 11:30,0.269,6.34
8/20/2023 11:35,0.293,7.61
8/20/2023 11:40,0.337,10.3
8/20/2023 11:45,0.423,16.7
8/20/2023 11:50,0.463,20.2
8/20/2023 11:55,0.526,26.5
8/20/2023 12:00,0.578,32.3
8/20/2023 12:05,0.694,47.4
8/20/2023 12:10,0.83,68.7
8/20/2023 12:15,0.977,96.4
8/20/2023 12:20,0.969,94.8
8/20/2023 12:25,0.951,91.2
8/20/2023 12:30,1.01,102
8/20/2023 12:35,1,101
8/20/2023 12:40,0.998,101
8/20/2023 12:45,0.933,87.5
8/20/2023 12:50,0.851,72.5
8/20/2023 12:55,0.808,65
8/20/2023 13:00,0.775,59.7
8/20/2023 13:05,0.812,65.7
8/20/2023 13:10,0.9,81.2
8/20/2023 13:15,0.797,63.2
8/20/2023 13:20,0.791,62.3
8/20/2023 13:25,0.768,58.5
8/20/2023 13:30,0.684,46
8/20/2023 13:35,0.679,45.3
8/20/2023 13:40,0.68,45.4
8/20/2023 13:45,0.73,52.6
8/20/2023 13:50,0.874,76.5
8/20/2023 13:55,0.924,85.9
8/20/2023 14:00,0.927,86.4
8/20/2023 14:05,0.902,81.7
8/20/2023 14:10,0.893,80.1
8/20/2023 14:15,0.814,66.1
8/20/2023 14:20,0.732,52.9
8/20/2023 14:25,0.695,47.5
8/20/2023 14:30,0.65,41.2
8/20/2023 14:35,0.611,36.3
8/20/2023 14:40,0.582,32.7
8/20/2023 14:45,0.575,31.9
8/20/2023 14:50,0.577,32.2
8/20/2023 14:55,0.605,35.5
8/20/2023 15:00,0.684,45.9
8/20/2023 15:05,0.705,48.9
8/20/2023 15:10,0.668,43.7
8/20/2023 15:15,0.571,31.4
8/20/2023 15:20,0.499,23.6
8/20/2023 15:25,0.459,19.8
8/20/2023 15:30,0.438,18
8/20/2023 15:35,0.414,15.9
8/20/2023 15:40,0.404,15.1
8/20/2023 15:45,0.409,15.6
8/20/2023 15:50,0.482,22
8/20/2023 15:55,0.935,88
8/20/2023 16:00,1.51,234
8/20/2023 16:05,1.35,185
8/20/2023 16:10,0.964,93.7
8/20/2023 16:15,0.807,64.9
8/20/2023 16:20,0.684,45.9
8/20/2023 16:25,0.649,41.2
8/20/2023 16:30,0.756,56.7
8/20/2023 16:35,0.84,70.4
8/20/2023 16:40,0.9,81.3
8/20/2023 16:45,0.883,78.1
8/20/2023 16:50,0.771,59
8/20/2023 16:55,0.724,51.8
8/20/2023 17:00,0.672,44.3
8/20/2023 17:05,0.675,44.7
8/20/2023 17:10,0.671,44.1
8/20/2023 17:15,0.685,46.1
8/20/2023 17:20,0.586,33.2
8/20/2023 17:25,0.496,23.3
8/20/2023 17:30,0.482,22
8/20/2023 17:35,0.491,22.9
8/20/2023 17:40,0.472,21
8/20/2023 17:45,0.474,21.2
8/20/2023 17:50,0.42,16.4
8/20/2023 17:55,0.424,16.7
8/20/2023 18:00,0.429,17.2
8/20/2023 18:05,0.462,20.1
8/20/2023 18:10,0.49,22.8
8/20/2023 18:15,0.459,19.9
8/20/2023 18:20,0.429,17.2
8/20/2023 18:25,0.373,12.7
8/20/2023 18:30,0.374,12.8
8/20/2023 18:35,0.38,13.3
8/20/2023 18:40,0.367,12.3
8/20/2023 18:45,0.38,13.3
8/20/2023 18:50,0.394,14.4
8/20/2023 18:55,0.374,12.8
8/20/2023 19:00,0.337,10.3
8/20/2023 19:05,0.325,9.52
8/20/2023 19:10,0.317,9.05
8/20/2023 19:15,0.36,11.8
8/20/2023 19:20,0.438,18
8/20/2023 19:25,0.541,28
8/20/2023 19:30,0.604,35.4
8/20/2023 19:35,0.566,30.9
8/20/2023 19:40,0.533,27.2
8/20/2023 19:45,0.553,29.4
8/20/2023 19:50,0.589,33.5
8/20/2023 19:55,0.606,35.6
8/20/2023 20:00,0.654,41.8
8/20/2023 20:05,0.657,42.2
8/20/2023 20:10,0.603,35.2
8/20/2023 20:15,0.601,35
8/20/2023 20:20,0.611,36.2
8/20/2023 20:25,0.583,32.9
8/20/2023 20:30,0.502,24
8/20/2023 20:35,0.45,19
8/20/2023 20:40,0.412,15.7
8/20/2023 20:45,0.386,13.7
8/20/2023 20:50,0.351,11.2
8/20/2023 20:55,0.464,20.3
8/20/2023 21:00,1.09,121
8/20/2023 21:05,1.36,190
8/20/2023 21:10,1.23,154
8/20/2023 21:15,1.22,151
8/20/2023 21:20,1.28,166
8/20/2023 21:25,1.43,209
8/20/2023 21:30,1.49,227
8/20/2023 21:35,1.49,227
8/20/2023 21:40,1.37,191
8/20/2023 21:45,1.21,148
8/20/2023 21:50,1.21,149
8/20/2023 21:55,1.2,146
8/20/2023 22:00,1.11,124
8/20/2023 22:05,1.04,109
8/20/2023 22:10,0.924,85.9
8/20/2023 22:15,0.915,84.1
8/20/2023 22:20,0.911,83.4
8/20/2023 22:25,0.786,61.5
8/20/2023 22:30,0.757,56.8
8/20/2023 22:35,0.718,50.8
8/20/2023 22:40,0.676,44.8
8/20/2023 22:45,0.664,43.1
8/20/2023 22:50,0.62,37.3
8/20/2023 22:55,0.566,30.9
8/20/2023 23:00,0.529,26.7
8/20/2023 23:05,0.501,23.9
8/20/2023 23:10,0.486,22.4
8/20/2023 23:15,0.493,23
8/20/2023 23:20,0.491,22.9
8/20/2023 23:25,0.483,22.1
8/20/2023 23:30,0.481,21.9
8/20/2023 23:35,0.493,23
8/20/2023 23:40,0.519,25.7
8/20/2023 23:45,0.564,30.7
8/20/2023 23:50,0.64,39.9
8/20/2023 23:55,0.717,50.6
8/21/2023 0:00,0.717,50.6
8/21/2023 0:05,0.66,42.7
8/21/2023 0:10,0.61,36.2
8/21/2023 0:15,0.538,27.7
8/21/2023 0:20,0.462,20.1
8/21/2023 0:25,0.418,16.3
8/21/2023 0:30,0.402,15
8/21/2023 0:35,0.396,14.5
8/21/2023 0:40,0.391,14.1
8/21/2023 0:45,0.376,13
8/21/2023 0:50,0.36,11.9
8/21/2023 0:55,0.34,10.5
8/21/2023 1:00,0.32,9.19
8/21/2023 1:05,0.298,7.89
8/21/2023 1:10,0.276,6.73
8/21/2023 1:15,0.269,6.35
8/21/2023 1:20,0.254,5.61
8/21/2023 1:25,0.232,4.64
8/21/2023 1:30,0.2,3.37
8/21/2023 1:35,0.179,2.66
8/21/2023 1:40,0.174,2.49
8/21/2023 1:45,0.152,1.87
8/21/2023 1:50,0.156,1.99
8/21/2023 1:55,0.135,1.44
8/21/2023 2:00,0.119,1.1
8/21/2023 2:05,0.114,1.01
8/21/2023 2:10,0.113,0.981
8/21/2023 2:15,0.116,1.03
8/21/2023 2:20,0.106,0.858
8/21/2023 2:25,0.105,0.848
8/21/2023 2:30,0.098,0.726
8/21/2023 2:35,0.086,0.55
8/21/2023 2:40,0.088,0.578
8/21/2023 2:45,0.086,0.55
8/21/2023 2:50,0.09,0.602
8/21/2023 2:55,0.091,0.618
8/21/2023 3:00,0.086,0.55
8/21/2023 3:05,0.083,0.505
8/21/2023 3:10,0.081,0.479
8/21/2023 3:15,0.085,0.527
8/21/2023 3:20,0.099,0.74
8/21/2023 3:25,0.103,0.814
8/21/2023 3:30,0.099,0.74
8/21/2023 3:35,0.098,0.731
8/21/2023 3:40,0.091,0.614
8/21/2023 3:45,0.095,0.678
8/21/2023 3:50,0.085,0.527
8/21/2023 3:55,0.084,0.52
8/21/2023 4:00,0.078,0.44
8/21/2023 4:05,0.079,0.451
8/21/2023 4:10,0.072,0.377
8/21/2023 4:15,0.071,0.362
8/21/2023 4:20,0.085,0.527
8/21/2023 4:25,0.083,0.512
8/21/2023 4:30,0.077,0.427
8/21/2023 4:35,0.075,0.407
8/21/2023 4:40,0.064,0.286
8/21/2023 4:45,0.065,0.3
8/21/2023 4:50,0.065,0.303
8/21/2023 4:55,0.059,0.246
8/21/2023 5:00,0.054,0.199
8/21/2023 5:05,0.054,0.203
8/21/2023 5:10,0.052,0.183
8/21/2023 5:15,0.047,0.151
8/21/2023 5:20,0.045,0.132
8/21/2023 5:25,0.049,0.164
8/21/2023 5:30,0.052,0.181
8/21/2023 5:35,0.066,0.311
8/21/2023 5:40,0.107,0.883
8/21/2023 5:45,0.144,1.66
8/21/2023 5:50,0.177,2.58
8/21/2023 5:55,0.186,2.87
8/21/2023 6:00,0.179,2.64
8/21/2023 6:05,0.193,3.12
8/21/2023 6:10,0.198,3.31
8/21/2023 6:15,0.189,2.97
8/21/2023 6:20,0.181,2.71
8/21/2023 6:25,0.17,2.37
8/21/2023 6:30,0.15,1.81
8/21/2023 6:35,0.132,1.38
8/21/2023 6:40,0.125,1.23
8/21/2023 6:45,0.116,1.03
8/21/2023 6:50,0.121,1.14
8/21/2023 6:55,0.13,1.34
8/21/2023 7:00,0.13,1.33
8/21/2023 7:05,0.131,1.36
8/21/2023 7:10,0.129,1.32
8/21/2023 7:15,0.128,1.29
8/21/2023 7:20,0.122,1.16
8/21/2023 7:25,0.112,0.965
8/21/2023 7:30,0.107,0.878
8/21/2023 7:35,0.107,0.878
8/21/2023 7:40,0.101,0.767
8/21/2023 7:45,0.098,0.717
8/21/2023 7:50,0.09,0.606
8/21/2023 7:55,0.086,0.55
8/21/2023 8:00,0.093,0.652
8/21/2023 8:05,0.092,0.631
8/21/2023 8:10,0.087,0.554
8/21/2023 8:15,0.083,0.512
8/21/2023 8:20,0.081,0.479
8/21/2023 8:25,0.074,0.4
8/21/2023 8:30,0.07,0.356
8/21/2023 8:35,0.073,0.387
8/21/2023 8:40,0.086,0.542
8/21/2023 8:45,0.079,0.458
8/21/2023 8:50,0.068,0.326
8/21/2023 8:55,0.065,0.3
8/21/2023 9:00,0.061,0.264
8/21/2023 9:05,0.067,0.323
8/21/2023 9:10,0.064,0.286
8/21/2023 9:15,0.064,0.289
8/21/2023 9:20,0.062,0.267
8/21/2023 9:25,0.057,0.224
8/21/2023 9:30,0.056,0.217
8/21/2023 9:35,0.056,0.212
8/21/2023 9:40,0.062,0.267
8/21/2023 9:45,0.058,0.234
8/21/2023 9:50,0.059,0.241
8/21/2023 9:55,0.048,0.158
8/21/2023 10:00,0.055,0.208
8/21/2023 10:05,0.055,0.205
8/21/2023 10:10,0.057,0.229
8/21/2023 10:15,0.052,0.181
8/21/2023 10:20,0.055,0.208
8/21/2023 10:25,0.056,0.217
8/21/2023 10:30,0.058,0.236
8/21/2023 10:35,0.059,0.246
8/21/2023 10:40,0.056,0.217
8/21/2023 10:45,0.065,0.297
8/21/2023 10:50,0.059,0.239
8/21/2023 10:55,0.056,0.212
8/21/2023 11:00,0.059,0.241
8/21/2023 11:05,0.057,0.222
8/21/2023 11:10,0.055,0.208
8/21/2023 11:15,0.054,0.201
8/21/2023 11:20,0.049,0.164
8/21/2023 11:25,0.049,0.162
8/21/2023 11:30,0.041,0.111
8/21/2023 11:35,0.047,0.147
8/21/2023 11:40,0.049,0.16
8/21/2023 11:45,0.056,0.217
8/21/2023 11:50,0.049,0.164
8/21/2023 11:55,0.055,0.205
8/21/2023 12:00,0.049,0.162
8/21/2023 12:05,0.047,0.151
8/21/2023 12:10,0.051,0.177
8/21/2023 12:15,0.049,0.162
8/21/2023 12:20,0.045,0.135
8/21/2023 12:25,0.042,0.114
8/21/2023 12:30,0.043,0.123
8/21/2023 12:35,0.047,0.149
8/21/2023 12:40,0.054,0.199
8/21/2023 12:45,0.052,0.188
8/21/2023 12:50,0.048,0.152
8/21/2023 12:55,0.052,0.185
8/21/2023 13:00,0.04,0.105
8/21/2023 13:05,0.044,0.126
8/21/2023 13:10,0.048,0.152
8/21/2023 13:15,0.043,0.123
8/21/2023 13:20,0.046,0.143
8/21/2023 13:25,0.039,0.097
8/21/2023 13:30,0.045,0.135
8/21/2023 13:35,0.043,0.119
8/21/2023 13:40,0.044,0.13
8/21/2023 13:45,0.041,0.113
8/21/2023 13:50,0.048,0.154
8/21/2023 13:55,0.046,0.141
8/21/2023 14:00,0.048,0.152
8/21/2023 14:05,0.042,0.116
8/21/2023 14:10,0.045,0.137
8/21/2023 14:15,0.042,0.116
8/21/2023 14:20,0.043,0.125
8/21/2023 14:25,0.04,0.105
8/21/2023 14:30,0.042,0.114
8/21/2023 14:35,0.043,0.121
8/21/2023 14:40,0.042,0.114
8/21/2023 14:45,0.043,0.125
8/21/2023 14:50,0.037,0.086
8/21/2023 14:55,0.035,0.078
8/21/2023 15:00,0.04,0.103
8/21/2023 15:05,0.037,0.089
8/21/2023 15:10,0.039,0.101
8/21/2023 15:15,0.037,0.089
8/21/2023 15:20,0.036,0.082
8/21/2023 15:25,0.032,0.066
8/21/2023 15:30,0.04,0.103
8/21/2023 15:35,0.038,0.095
8/21/2023 15:40,0.048,0.158
8/21/2023 15:45,0.039,0.101
8/21/2023 15:50,0.036,0.085
8/21/2023 15:55,0.036,0.084
8/21/2023 16:00,0.035,0.081
8/21/2023 16:05,0.033,0.07
8/21/2023 16:10,0.03,0.054
8/21/2023 16:15,0.033,0.069
8/21/2023 16:20,0.034,0.071
8/21/2023 16:25,0.031,0.061
8/21/2023 16:30,0.027,0.046
8/21/2023 16:35,0.033,0.069
8/21/2023 16:40,0.03,0.054
8/21/2023 16:45,0.031,0.06
8/21/2023 16:50,0.032,0.063
8/21/2023 16:55,0.028,0.05
8/21/2023 17:00,0.028,0.048
8/21/2023 17:05,0.028,0.05
8/21/2023 17:10,0.028,0.049
8/21/2023 17:15,0.026,0.043
8/21/2023 17:20,0.028,0.047
8/21/2023 17:25,0.027,0.046
8/21/2023 17:30,0.03,0.057
8/21/2023 17:35,0.032,0.063
8/21/2023 17:40,0.031,0.059
8/21/2023 17:45,0.031,0.059
8/21/2023 17:50,0.03,0.054
8/21/2023 17:55,0.032,0.065
8/21/2023 18:00,0.032,0.063
8/21/2023 18:05,0.031,0.06
8/21/2023 18:10,0.028,0.05
8/21/2023 18:15,0.026,0.043
8/21/2023 18:20,0.029,0.051
8/21/2023 18:25,0.036,0.085
8/21/2023 18:30,0.035,0.078
8/21/2023 18:35,0.034,0.071
8/21/2023 18:40,0.027,0.045
8/21/2023 18:45,0.027,0.044
8/21/2023 18:50,0.027,0.044
8/21/2023 18:55,0.023,0.033
8/21/2023 19:00,0.026,0.04
8/21/2023 19:05,0.027,0.045
8/21/2023 19:10,0.026,0.041
8/21/2023 19:15,0.027,0.045
8/21/2023 19:20,0.027,0.044
8/21/2023 19:25,0.03,0.056
8/21/2023 19:30,0.026,0.043
8/21/2023 19:35,0.027,0.044
8/21/2023 19:40,0.023,0.033
8/21/2023 19:45,0.025,0.039
8/21/2023 19:50,0.019,0.021
8/21/2023 19:55,0.023,0.033
8/21/2023 20:00,0.017,0.017
8/21/2023 20:05,0.021,0.026
8/21/2023 20:10,0.024,0.034
8/21/2023 20:15,0.021,0.027
8/21/2023 20:20,0.019,0.02
8/21/2023 20:25,0.023,0.03
8/21/2023 20:30,0.021,0.027
8/21/2023 20:35,0.017,0.016
8/21/2023 20:40,0.017,0.017
8/21/2023 20:45,0.017,0.017
8/21/2023 20:50,0.015,0.013
8/21/2023 20:55,0.015,0.012
8/21/2023 21:00,0.019,0.02
8/21/2023 21:05,0.018,0.018
8/21/2023 21:10,0.032,0.063
8/21/2023 21:15,0.033,0.07
8/21/2023 21:20,0.026,0.042
8/21/2023 21:25,0.019,0.021
8/21/2023 21:30,0.021,0.027
8/21/2023 21:35,0.022,0.028
8/21/2023 21:40,0.017,0.016
8/21/2023 21:45,0.02,0.023
8/21/2023 21:50,0.03,0.054
8/21/2023 21:55,0.032,0.066
8/21/2023 22:00,0.035,0.078
8/21/2023 22:05,0.032,0.064
8/21/2023 22:10,0.03,0.058
8/21/2023 22:15,0.02,0.023
8/21/2023 22:20,0.019,0.022
8/21/2023 22:25,0.019,0.021
8/21/2023 22:30,0.02,0.024
8/21/2023 22:35,0.021,0.027
8/21/2023 22:40,0.02,0.023
8/21/2023 22:45,0.023,0.033
8/21/2023 22:50,0.019,0.02
8/21/2023 22:55,0.019,0.021
8/21/2023 23:00,0.019,0.02
8/21/2023 23:05,0.015,0.012
8/21/2023 23:10,0.016,0.014
8/21/2023 23:15,0.018,0.019
8/21/2023 23:20,0.013,0.009
8/21/2023 23:25,0.006,0.002
8/21/2023 23:30,0.008,0.004
8/21/2023 23:35,0.007,0.003
8/21/2023 23:40,0.011,0.007
8/21/2023 23:45,0.016,0.015
8/21/2023 23:50,0.025,0.039
8/21/2023 23:55,0.023,0.031
8/22/2023 0:00,0.017,0.017
8/22/2023 0:05,0.006,0.002
8/22/2023 0:10,0.011,0.007
8/22/2023 0:15,0.01,0.005
8/22/2023 0:20,0.014,0.011
8/22/2023 0:25,0.012,0.008
8/22/2023 0:30,0.012,0.007
8/22/2023 0:35,0.016,0.015
8/22/2023 0:40,0.015,0.013
8/22/2023 0:45,0.022,0.028
8/22/2023 0:50,0.017,0.017
8/22/2023 0:55,0.014,0.011
8/22/2023 1:00,0.021,0.026
8/22/2023 1:05,0.018,0.019
8/22/2023 1:10,0.022,0.029
8/22/2023 1:15,0.019,0.021
8/22/2023 1:20,0.021,0.025
8/22/2023 1:25,0.013,0.01
8/22/2023 1:30,0.015,0.012
8/22/2023 1:35,0.018,0.019
8/22/2023 1:40,0.022,0.029
8/22/2023 1:45,0.021,0.025
8/22/2023 1:50,0.017,0.016
8/22/2023 1:55,0.016,0.014
8/22/2023 2:00,0.018,0.018
8/22/2023 2:05,0.019,0.021
8/22/2023 2:10,0.018,0.019
8/22/2023 2:15,0.014,0.011
8/22/2023 2:20,0.014,0.011
8/22/2023 2:25,0.012,0.007
8/22/2023 2:30,0.013,0.01
8/22/2023 2:35,0.014,0.011
8/22/2023 2:40,0.014,0.011
8/22/2023 2:45,0.025,0.038
8/22/2023 2:50,0.015,0.013
8/22/2023 2:55,0.013,0.01
8/22/2023 3:00,0.006,0.002
8/22/2023 3:05,0.005,0.001
8/22/2023 3:10,0.004,0.001
8/22/2023 3:15,0.007,0.002
8/22/2023 3:20,0.003,0
8/22/2023 3:25,0.004,0.001
8/22/2023 3:30,0.003,0
8/22/2023 3:35,0.003,0
8/22/2023 3:40,0.004,0.001
8/22/2023 3:45,0.006,0.002
8/22/2023 3:50,0.008,0.003
8/22/2023 3:55,0.005,0.001
8/22/2023 4:00,0.001,0
8/22/2023 4:05,0.004,0.001
8/22/2023 4:10,0.006,0.002
8/22/2023 4:15,0.005,0.001
8/22/2023 4:20,0.01,0.005
8/22/2023 4:25,0.013,0.009
8/22/2023 4:30,0.014,0.01
8/22/2023 4:35,0.015,0.012
8/22/2023 4:40,0.014,0.011
8/22/2023 4:45,0.01,0.006
8/22/2023 4:50,0.007,0.003
8/22/2023 4:55,0.006,0.002
8/22/2023 5:00,0.006,0.002
8/22/2023 5:05,0.013,0.009
8/22/2023 5:10,0.002,0
8/22/2023 5:15,0.004,0.001
8/22/2023 5:20,0.001,0
8/22/2023 5:25,0.007,0.002
8/22/2023 5:30,0.013,0.009
8/22/2023 5:35,0.011,0.006
8/22/2023 5:40,0.001,0
8/22/2023 5:45,-0.001,0
8/22/2023 5:50,0.002,0
8/22/2023 5:55,-0.002,0
8/22/2023 6:00,0.003,0
8/22/2023 6:05,0,0
8/22/2023 6:10,0.003,0
8/22/2023 6:15,0.005,0.001
8/22/2023 6:20,0.007,0.002
8/22/2023 6:25,0.01,0.006
8/22/2023 6:30,0.009,0.004
8/22/2023 6:35,0.008,0.003
8/22/2023 6:40,0.012,0.007
8/22/2023 6:45,0.016,0.015
8/22/2023 6:50,0.019,0.02
8/22/2023 6:55,0.024,0.034
8/22/2023 7:00,0.024,0.034
8/22/2023 7:05,0.023,0.03
8/22/2023 7:10,0.022,0.029
8/22/2023 7:15,0.024,0.034
8/22/2023 7:20,0.026,0.041
8/22/2023 7:25,0.028,0.049
8/22/2023 7:30,0.023,0.03
8/22/2023 7:35,0.028,0.049
8/22/2023 7:40,0.03,0.054
8/22/2023 7:45,0.026,0.043
8/22/2023 7:50,0.026,0.04
8/22/2023 7:55,0.031,0.06
8/22/2023 8:00,0.032,0.066
8/22/2023 8:05,0.036,0.082
8/22/2023 8:10,0.044,0.13
8/22/2023 8:15,0.038,0.092
8/22/2023 8:20,0.034,0.071
8/22/2023 8:25,0.03,0.058
8/22/2023 8:30,0.036,0.082
8/22/2023 8:35,0.034,0.075
8/22/2023 8:40,0.035,0.077
8/22/2023 8:45,0.033,0.07
8/22/2023 8:50,0.034,0.071
8/22/2023 8:55,0.032,0.066
8/22/2023 9:00,0.033,0.07
8/22/2023 9:05,0.036,0.084
8/22/2023 9:10,0.036,0.085
8/22/2023 9:15,0.035,0.081
8/22/2023 9:20,0.035,0.081
8/22/2023 9:25,0.034,0.071
8/22/2023 9:30,0.038,0.092
8/22/2023 9:35,0.034,0.073
8/22/2023 9:40,0.032,0.066
8/22/2023 9:45,0.034,0.071
8/22/2023 9:50,0.031,0.06
8/22/2023 9:55,0.031,0.06
8/22/2023 10:00,0.035,0.081
8/22/2023 10:05,0.034,0.075
8/22/2023 10:10,0.028,0.049
8/22/2023 10:15,0.034,0.071
