"","OBJECTID.x","Location.Description","Size.1","Last.Update.Date","Last.Editor","Size.2","Size.3","CatchID","DrainID","Inspection.Status","Facility.Type","Jurisdiction","Watershed.Management.Area","GlobalID","PRIORITY","Flow.Monitoring.Status","Flow.Monitoring.Deploy.Date","Flow.Monitoring.Return.Date","Next.Inspection.Date","POINT_X","POINT_Y","Persistent.Flow","Facility.Identifier.x","Survey.Link","Outfall.Capture.Feasibility.Study","Dry.Weather.Samples","Accessibility","Flow.Measurement.Count","Last.Discharge.Observation","Last.Discharge.Measurement.Trend","AVGFLOWWIDTH","AVGFLOWDEPTH","AVGFLOWVEL","AVGDISCHARGE","MAXDISCHARGE","MINDISCHARGE","GlobalID.y","Created.User","Created.Date","Last.Edited.User","Last.Edited.Date","OBJECTID.y","Area..Acres.","Facility.Identifier.y","Shape.STArea..","Shape.STLength.."
"352",362,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,601,"L01","Verified","Outfall","San Juan Capistrano","South","{2A56BFD8-A10D-4CE2-8CEF-745F2580D57F}","Not A Priority","","","",NA,-117.6775385,33.48247175,"Unknown","L01-601-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={2A56BFD8-A10D-4CE2-8CEF-745F2580D57F}&field:Station=L01-601-2","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{0E415719-8E6F-4DD3-816E-BCD493B483D9}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1258,2.62733872,"L01-601-2",114446.5205,1378.535838
"353",363,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,724,"L01","Verified","Outfall","San Juan Capistrano","South","{9EE58676-4003-48B7-96FB-A2E6FD319633}","Not A Priority","","","",NA,-117.6757714,33.48373992,"Unknown","L01-724-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={9EE58676-4003-48B7-96FB-A2E6FD319633}&field:Station=L01-724-3","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{54416EC2-5F26-4018-BF93-48257D150815}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1268,23.47315752,"L01-724-3",1022487.555,4858.250809
"354",364,"",30,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,766,"L01","Verified","Outfall","San Juan Capistrano","South","{8EB5979A-C938-41B0-8714-8B74D13C2364}","Not A Priority","","","",NA,-117.6744802,33.48465498,"Yes","L01-766-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={8EB5979A-C938-41B0-8714-8B74D13C2364}&field:Station=L01-766-1","No","No","Easily accessible",1,0.002,"",0.2,0.01,6,0.002,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",365,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,766,"L01","Verified","Outfall","San Juan Capistrano","South","{F793BB7D-2AA5-48FA-8294-218E3F3B93B5}","Not A Priority","","","",NA,-117.6623525,33.49262805,"Unknown","L01-766-8","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={F793BB7D-2AA5-48FA-8294-218E3F3B93B5}&field:Station=L01-766-8","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",366,"",30,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,749,"L01","Verified","Outfall","San Juan Capistrano","South","{49803D60-4297-4659-8D4D-71DFCBA8D9E2}","Not A Priority","","","",NA,-117.6427453,33.50735426,"Unknown","L01-749-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={49803D60-4297-4659-8D4D-71DFCBA8D9E2}&field:Station=L01-749-1","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{07552BA7-CFB0-4CE7-BEB8-5BE5EFFD5A8C}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1297,3.57258497,"L01-749-1",155621.3164,1902.123218
"357",367,"",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,747,"L01","Verified","Outfall","San Juan Capistrano","South","{5F6222C0-DE3F-465B-ACE2-7BCF51145055}","Not A Priority","","","",NA,-117.6345061,33.5089042,"Yes","L01-747-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={5F6222C0-DE3F-465B-ACE2-7BCF51145055}&field:Station=L01-747-1","No","No","Easily accessible",2,0.03,"Below Average Discharge",0.45,0.1,6,0.045,0.06,0.03,"{6F2EF525-62E0-4432-B089-D3192C215AC7}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1294,132.6155269,"L01-747-1",5776714.361,15949.76257
"358",368,"San Juan Creed Rd @ Lacouague",84,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,747,"L01","Verified","Outfall","San Juan Capistrano","South","{09587147-64CF-499E-B6F3-CA0AB4A5BB40}","Priority","Complete","2016-08-18 7:00:00","2016-10-05 7:00:00",NA,-117.6330118,33.51061235,"Yes","L01-747-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={09587147-64CF-499E-B6F3-CA0AB4A5BB40}&field:Station=L01-747-2","No","No","Difficult accessibility",12,0.005,"Below Average Discharge",1.08916666,0.0325,14.025,0.020618,0.068571,0.005,"{18F40F68-19AB-4B49-9E1F-4E1691311CCF}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1295,240.6167204,"L01-747-2",10481231.68,20442.95275
"359",369,"Already in geodabase - duplicated",NA,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,517,"L01","Removed From Inventory","Outfall","Orange Co","South","{861429D1-BB38-4561-9080-5482AA14FF5D}","Not A Priority","","","",NA,-117.6197137,33.52426979,"Unknown","L01-517-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={861429D1-BB38-4561-9080-5482AA14FF5D}&field:Station=L01-517-4","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",370,"",NA,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,517,"L01","Removed From Inventory","Outfall","Orange Co","South","{B3ED5698-E18B-4349-828F-9B8F4BF16372}","Not A Priority","","","",NA,-117.6189706,33.52434258,"Unknown","L01-517-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B3ED5698-E18B-4349-828F-9B8F4BF16372}&field:Station=L01-517-5","No","No","Unaccessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",371,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,571,"L02","Verified","Outfall","San Juan Capistrano","South","{51FDCB5A-815C-4CD2-99A8-9CE34484070E}","Not A Priority","","","",NA,-117.6656646,33.49359667,"","L02-571-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={51FDCB5A-815C-4CD2-99A8-9CE34484070E}&field:Station=L02-571-2","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{F948E63E-0518-431B-BFDA-450D9D6C6AE3}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1334,4.52482125,"L02-571-2",197100.5977,1768.025361
"362",372,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,541,"L02","Verified","Outfall","San Juan Capistrano","South","{BA5360B9-DC11-4094-89EB-F71D22E9E124}","Not A Priority","","","",NA,-117.6661207,33.49803442,"Unknown","L02-541-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={BA5360B9-DC11-4094-89EB-F71D22E9E124}&field:Station=L02-541-1","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{FD2583A1-EF2E-474F-9664-604BFA723FCA}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1326,1.67926635,"L02-541-1",73148.61621,1685.448753
"363",373,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,541,"L02","Verified","Outfall","San Juan Capistrano","South","{F9A0B639-E7A6-4EEC-9846-77B355F74AF2}","Not A Priority","","","",NA,-117.6661426,33.4996901,"Unknown","L02-541-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={F9A0B639-E7A6-4EEC-9846-77B355F74AF2}&field:Station=L02-541-5","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",374,"",18,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,489,"L05","Verified","Outfall","Orange Co","South","{EAAA1028-DC1F-4435-AB26-BBC655201D2D}","Not A Priority","","","",NA,-117.6481645,33.52961308,"","L05-489-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={EAAA1028-DC1F-4435-AB26-BBC655201D2D}&field:Station=L05-489-1","No","No","",NA,NA,"",NA,NA,NA,NA,NA,NA,"{B1603658-5A25-4C61-BE91-8520CB147D29}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1393,35.72995128,"L05-489-1",1556391.828,6316.249449
"365",375,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,489,"L05","Verified","Outfall","Orange Co","South","{91C2BCE0-0DAF-4056-9525-9EC4CF8CB242}","Not A Priority","","","",NA,-117.6476269,33.53087213,"","L05-489-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={91C2BCE0-0DAF-4056-9525-9EC4CF8CB242}&field:Station=L05-489-2","No","No","",NA,NA,"",NA,NA,NA,NA,NA,NA,"{132CDD87-045D-4D70-838D-779835062CC1}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1394,13.89683285,"L05-489-2",605344.1465,3782.932347
"366",376,"Horno_OUT",NA,"2021-07-16 18:12:34","OCENVRESUSER",22,15,489,"L05","Verified","Box","Orange Co","South","{C7C5C7FF-5ABD-4100-A07F-AD4029A16E9D}","Priority","","","",NA,-117.6465378,33.52980214,"Yes","L05-489-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C7C5C7FF-5ABD-4100-A07F-AD4029A16E9D}&field:Station=L05-489-3","Yes","Yes","Easily accessible",20,0.225,"Below Average Discharge",2.124,0.197,3.0095,1.191011,9.606316,0.225,"{B6946D03-44AE-4A08-8C31-6269D274B8C0}","OCENVRESUSER","2019-10-31 16:08:34","OCENVRESUSER","2020-01-14 18:44:14",2680,1832.4725,"L05-489-3",79822227.05,68507.78601
"367",377,"",48,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,489,"L05","Verified","Outfall","Orange Co","South","{89504E55-47E7-478E-A5C9-5CFF9D030D7C}","Not A Priority","","","",NA,-117.6460727,33.5293593,"Yes","L05-489-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={89504E55-47E7-478E-A5C9-5CFF9D030D7C}&field:Station=L05-489-4","No","No","Easily accessible",3,0.025417,"Below Average Discharge",1.20666666,0.06333333,15.76,0.028916,0.051333,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",378,"",18,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,489,"L05","Verified","Outfall","Orange Co","South","{BE97F91B-996E-4391-A818-43A87919575A}","Not A Priority","","","",NA,-117.646693,33.53257772,"","L05-489-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={BE97F91B-996E-4391-A818-43A87919575A}&field:Station=L05-489-5","No","No","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",379,"",18,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,489,"L05","Verified","Outfall","Orange Co","South","{621383C1-B9F7-4F26-AB81-63A1EFA4FFB4}","Not A Priority","","","",NA,-117.6467526,33.53263681,"","L05-489-6","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={621383C1-B9F7-4F26-AB81-63A1EFA4FFB4}&field:Station=L05-489-6","No","No","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",380,"Pipe Upstream of Horno Basin",60,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,489,"L05","Verified","Outfall","Orange Co","South","{9BFA7A22-DD6F-4A84-9ABE-48063EA402CA}","Priority","Complete","2016-09-01 7:00:00","2016-10-03 7:00:00",NA,-117.646724,33.53268584,"Yes","L05-489-7","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={9BFA7A22-DD6F-4A84-9ABE-48063EA402CA}&field:Station=L05-489-7","No","No","Easily accessible",12,0.271698,"Above Average Discharge",1.02833333,0.07083333,5.67166666,0.087665,0.271698,0.0192,"{81B8D6E2-1557-410B-9DD5-3B1BC86A9A12}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1396,92.32955997,"L05-489-7",4021863.101,11766.16963
"371",381,"",NA,"2021-07-16 18:12:34","OCENVRESUSER",142,142,49,"L05","Verified","Box","Orange Co","South","{72B47D7C-FACB-4E33-BEC8-0FB261AFA676}","Not A Priority","","","",NA,-117.6461501,33.53473606,"Unknown","L05-049-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={72B47D7C-FACB-4E33-BEC8-0FB261AFA676}&field:Station=L05-049-2","No","No","Easily accessible",2,0.17325,"Below Average Discharge",3.55,0.0765,4.75,0.322261,0.471273,0.17325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",382,"Coto de Caza",42,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,372,"L01","Verified","Outfall","Orange Co","South","{0562EDDC-63AD-4A1F-8BB1-E41C2E082A28}","Priority","Complete","2016-11-16 8:00:00","2016-12-08 8:00:00",NA,-117.585379,33.56873885,"Yes","L01-372-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0562EDDC-63AD-4A1F-8BB1-E41C2E082A28}&field:Station=L01-372-1","No","No","Difficult accessibility",2,0.0096,"Above Average Discharge",0.64,0.025,15.88,0.007224,0.0096,0.004848,"{BB0985B7-62BF-413B-B797-A110822B7E50}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1239,117.6149137,"L01-372-1",5123289.679,11448.83958
"373",383,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,391,"L01","Verified","Outfall","Orange Co","South","{2860DD55-5BB4-40C8-88DE-C440E9942955}","Not A Priority","","","",NA,-117.58573,33.57714306,"","L01-391-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={2860DD55-5BB4-40C8-88DE-C440E9942955}&field:Station=L01-391-2","No","No","",NA,NA,"",NA,NA,NA,NA,NA,NA,"{FD3571D1-8650-4B1F-9706-CE5778C14A0C}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1241,12.51017855,"L01-391-2",544941.6807,4181.306315
"374",384,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,391,"L01","Verified","Outfall","Orange Co","South","{4CC28B54-D3D2-4ED3-87D8-AA207CD688CF}","Not A Priority","","","",NA,-117.5871429,33.57821163,"","L01-391-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={4CC28B54-D3D2-4ED3-87D8-AA207CD688CF}&field:Station=L01-391-4","No","No","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",385,"L07",12,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,261,"L01","Verified","Outfall","Orange Co","South","{EFD1D4D9-ED4C-4AE0-BC5E-1267EF2CAB9D}","Not A Priority","","","",NA,-117.5831624,33.61327723,"","L01-261-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={EFD1D4D9-ED4C-4AE0-BC5E-1267EF2CAB9D}&field:Station=L01-261-2","No","No","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",386,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,733,"L01","Verified","Outfall","Orange Co","South","{9C18A820-40CA-4CA4-B141-8DA9C8401AC6}","Not A Priority","","","",NA,-117.5767415,33.62234264,"Unknown","L01-733-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={9C18A820-40CA-4CA4-B141-8DA9C8401AC6}&field:Station=L01-733-5","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",387,"",18,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,733,"L01","Verified","Outfall","Orange Co","South","{29FFC5E7-C9E0-4497-8CCE-4CC63556F84A}","Not A Priority","","","",NA,-117.576726,33.62237041,"Unknown","L01-733-6","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={29FFC5E7-C9E0-4497-8CCE-4CC63556F84A}&field:Station=L01-733-6","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",388,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,223,"L01","Not-Found","Outfall","Rancho Santa Margarita","South","{14BBF67D-DBFA-42D2-BB07-D2E4AA94820D}","Not A Priority","","","",NA,-117.5672278,33.62314,"","L01-223-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={14BBF67D-DBFA-42D2-BB07-D2E4AA94820D}&field:Station=L01-223-2","No","No","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",389,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,730,"L01","Verified","Outfall","Rancho Santa Margarita","South","{58435AF7-EDAB-42CB-9CEF-56F94E800788}","Priority","","","",NA,-117.5638953,33.62428099,"Yes","L01-730-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={58435AF7-EDAB-42CB-9CEF-56F94E800788}&field:Station=L01-730-1","No","No","Difficult accessibility",9,0.002,"Below Average Discharge",0.54444444,0.02333333,6.55555555,0.022106,0.126,0.002,"{8B4950D3-D744-4685-90D1-A81BED748CF7}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1290,32.58238943,"L01-730-1",1419284.46,4978.899741
"380",390,"",42,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,218,"L01","Verified","Outfall","Rancho Santa Margarita","South","{D9AB8BDF-6FF9-4F23-895B-E154A03243AF}","Not A Priority","","","",NA,-117.5632954,33.63184411,"Unknown","L01-218-1","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={D9AB8BDF-6FF9-4F23-895B-E154A03243AF}&field:Station=L01-218-1","No","No","Difficult accessibility",NA,NA,"",NA,NA,NA,NA,NA,NA,"{F6AE4B47-DAC7-4AAA-AF1C-184587520865}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1230,66.55096754,"L01-218-1",2898951.116,10499.31629
"381",391,"",30,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,731,"L01","Not-Found","Outfall","Rancho Santa Margarita","South","{DFDB4C12-8D9E-4617-AB1A-E44A34B9E60D}","Not A Priority","","","",NA,-117.5655489,33.63224606,"","L01-731-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DFDB4C12-8D9E-4617-AB1A-E44A34B9E60D}&field:Station=L01-731-2","No","No","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",392,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,218,"L01","Verified","Outfall","Rancho Santa Margarita","South","{36EB35B0-30D7-472E-B8A6-28D21FB8C159}","Priority","","","",NA,-117.5643856,33.63335256,"Yes","L01-218-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={36EB35B0-30D7-472E-B8A6-28D21FB8C159}&field:Station=L01-218-2","No","No","Difficult accessibility",9,0.006,"Below Average Discharge",0.5,0.02,3.83333333,0.021185,0.06,0.006,"{CDBBE0EA-752D-473B-BD44-FEF6F6544FA3}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1231,32.56312287,"L01-218-2",1418445.209,5492.313702
"383",393,"",42,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,218,"L01","Verified","Outfall","Rancho Santa Margarita","South","{25F85F71-7FE3-41F6-8378-9EEFE4D6A956}","Not A Priority","","","",NA,-117.5672819,33.6382812,"Yes","L01-218-3","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={25F85F71-7FE3-41F6-8378-9EEFE4D6A956}&field:Station=L01-218-3","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{4F26FCB9-5BA4-4B87-8D7B-1B2AE59A3148}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1232,58.59506433,"L01-218-3",2552393.048,6858.346725
"384",394,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,218,"L01","Verified","Outfall","Rancho Santa Margarita","South","{D52E55F3-6949-417B-9C1F-389593FDF685}","Not A Priority","","","",NA,-117.5692492,33.63861941,"Yes","L01-218-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={D52E55F3-6949-417B-9C1F-389593FDF685}&field:Station=L01-218-4","No","No","Easily accessible",8,0.034286,"Below Average Discharge",1.175,0.035,7.1725,0.045796,0.213018,0.011,"{27E0314C-47B2-4423-97FF-E7AF2ECE021E}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1233,37.33151421,"L01-218-4",1626155.691,5573.518309
"385",395,"Right pipe - Antonion Parkway and El Prado",96,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,641,"L02","Verified","Outfall","Rancho Santa Margarita","South","{940E7A8B-73AA-47EA-96AA-2A8B9F4D5926}","Priority","Complete","2016-06-30 7:00:00","2016-07-14 7:00:00",NA,-117.5948529,33.6311147,"Yes","L02-641-2","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={940E7A8B-73AA-47EA-96AA-2A8B9F4D5926}&field:Station=L02-641-2","No","Yes","Easily accessible",12,0.066,"Below Average Discharge",1.54166666,0.12916666,3.21166666,0.640136,3.378261,0.0315,"{7825C11A-B715-43E9-A334-7273A257CBAD}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1342,926.3450003,"L02-641-2",40351462.48,43302.91021
"386",396,"",36,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,455,"L03","Verified","Outfall","Laguna Niguel","South","{B01BBCF8-264F-4698-9E95-E51471EACBB1}","Priority","Complete","2016-08-11 7:00:00","2016-09-01 7:00:00",NA,-117.6750535,33.54240864,"Unknown","L03-455-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B01BBCF8-264F-4698-9E95-E51471EACBB1}&field:Station=L03-455-5","No","No","Easily accessible",10,0.003,"Below Average Discharge",0.449,0.015,5.5,0.008859,0.02544,0.000625,"{E8C7FA6D-2EED-4DA3-B4F2-4E6A9782EEBE}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1368,23.75471305,"L03-455-5",1034752.079,6788.517359
"387",397,"",18,"2021-08-27 18:51:28","OCPWPublisher",NA,NA,418,"L03","Verified","Outfall","Laguna Niguel","South","{23E745D0-43F7-4B60-BA7D-E7EAEEE100C5}","Not A Priority","","","",NA,-117.6759721,33.55495832,"Unknown","L03-418-5","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={23E745D0-43F7-4B60-BA7D-E7EAEEE100C5}&field:Station=L03-418-5","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",398,"",30,"2021-08-27 18:51:28","OCPWPublisher",NA,NA,418,"L03","Verified","Outfall","Laguna Niguel","South","{93CFBDEB-B9E3-481A-AAB0-D8BC5001B27B}","Not A Priority","","","",NA,-117.6757547,33.55473478,"Unknown","L03-418-4","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={93CFBDEB-B9E3-481A-AAB0-D8BC5001B27B}&field:Station=L03-418-4","No","No","Easily accessible",NA,NA,"",NA,NA,NA,NA,NA,NA,"{9CD47ABB-49BB-4489-ADF5-B137D4B3D618}","OCENVRESUSER","2019-06-26 20:29:19","OCENVRESUSER","2020-01-14 18:44:14",1363,7.69271804,"L03-418-4",335093.7559,2865.951758
"389",399,"",24,"2021-07-16 18:12:34","OCENVRESUSER",NA,NA,418,"L03","Verified","Outfall","Laguna Niguel","South","{28CB6712-350F-4D88-9A21-4C34E798E6C3}","Not A Priority","","","",NA,-117.6759872,33.55524687,"Unknown","L03-418-6","https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={28CB6712-350F-4D88-9A21-4C34E798E6C3}&field:Station=L03-418-6","No","No","Difficult accessibility",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
