Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RCandCF,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",d10-Acenaphthene,d10-Phenanthrene,d12-Chrysene,d12-Perylene,d8-Naphthalene,Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,PCB030,PCB112,PCB198,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,TCMX,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total",<NA>
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612001,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,50.1,NA,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612001,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,50.1,NA,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612001,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,50.1,NA,Freeway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612001,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,50.1,NA,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612001,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,50.1,NA,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612001,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,50.1,NA,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612001,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,50.1,NA,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612006,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612006,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612006,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Freeway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612006,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612006,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612006,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612006,Total,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,3.48,2612013,Dissolved,Composite,2022-12-12T11:25:00Z,2022-12-11,2022-12-12,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,2022-12-11,2022-12-12,52117.8,0.00291186948941433,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006641859353736624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003424708729270447,NA,NA,NA,NA,0.014113951126690326,NA,0.07472091772953703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8323827449999746,0.004566278305693929,NA,NA,0.2293517058087178,NA,1.0377905240213477e-4,NA,NA,NA,NA,NA,NA,0.026774995519750766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003258662245427031,4.1511620960853906e-4,NA,NA,NA,NA,4.1511620960853906e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20340694270818407,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,3.48,2612013,Dissolved,Composite,2022-12-12T11:25:00Z,2022-12-11,2022-12-12,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,2022-12-11,2022-12-12,52117.8,0.218448306840737,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006641859353736624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003424708729270447,NA,NA,NA,NA,0.014113951126690326,NA,0.07472091772953703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8323827449999746,0.004566278305693929,NA,NA,0.2293517058087178,NA,1.0377905240213477e-4,NA,NA,NA,NA,NA,NA,0.026774995519750766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003258662245427031,4.1511620960853906e-4,NA,NA,NA,NA,4.1511620960853906e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20340694270818407,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,3.48,2612013,Dissolved,Composite,2022-12-12T11:25:00Z,2022-12-11,2022-12-12,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,2022-12-11,2022-12-12,52117.8,0.22575689273843716,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006641859353736624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003424708729270447,NA,NA,NA,NA,0.014113951126690326,NA,0.07472091772953703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8323827449999746,0.004566278305693929,NA,NA,0.2293517058087178,NA,1.0377905240213477e-4,NA,NA,NA,NA,NA,NA,0.026774995519750766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003258662245427031,4.1511620960853906e-4,NA,NA,NA,NA,4.1511620960853906e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20340694270818407,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,3.48,2612013,Dissolved,Composite,2022-12-12T11:25:00Z,2022-12-11,2022-12-12,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,2022-12-11,2022-12-12,52117.8,0.2812811259607091,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006641859353736624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003424708729270447,NA,NA,NA,NA,0.014113951126690326,NA,0.07472091772953703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8323827449999746,0.004566278305693929,NA,NA,0.2293517058087178,NA,1.0377905240213477e-4,NA,NA,NA,NA,NA,NA,0.026774995519750766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003258662245427031,4.1511620960853906e-4,NA,NA,NA,NA,4.1511620960853906e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20340694270818407,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,3.48,2612013,Dissolved,Composite,2022-12-12T11:25:00Z,2022-12-11,2022-12-12,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,2022-12-11,2022-12-12,52117.8,1.4334153052111769,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006641859353736624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003424708729270447,NA,NA,NA,NA,0.014113951126690326,NA,0.07472091772953703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8323827449999746,0.004566278305693929,NA,NA,0.2293517058087178,NA,1.0377905240213477e-4,NA,NA,NA,NA,NA,NA,0.026774995519750766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003258662245427031,4.1511620960853906e-4,NA,NA,NA,NA,4.1511620960853906e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20340694270818407,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,3.48,2612013,Dissolved,Composite,2022-12-12T11:25:00Z,2022-12-11,2022-12-12,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,2022-12-11,2022-12-12,52117.8,6.997302618381857,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006641859353736624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003424708729270447,NA,NA,NA,NA,0.014113951126690326,NA,0.07472091772953703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8323827449999746,0.004566278305693929,NA,NA,0.2293517058087178,NA,1.0377905240213477e-4,NA,NA,NA,NA,NA,NA,0.026774995519750766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003258662245427031,4.1511620960853906e-4,NA,NA,NA,NA,4.1511620960853906e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20340694270818407,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,NA,2612003,Total,Grab,2022-12-12T11:25:00Z,NA,NA,NA,NA,NA,NA,26.1,NA,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,NA,2612003,Total,Grab,2022-12-12T11:25:00Z,NA,NA,NA,NA,NA,NA,26.1,NA,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,NA,2612003,Total,Grab,2022-12-12T11:25:00Z,NA,NA,NA,NA,NA,NA,26.1,NA,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,NA,2612003,Total,Grab,2022-12-12T11:25:00Z,NA,NA,NA,NA,NA,NA,26.1,NA,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,NA,2612003,Total,Grab,2022-12-12T11:25:00Z,NA,NA,NA,NA,NA,NA,26.1,NA,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L03-708-11 (L03P05),171.70778799,SULPHURCREEK,26.64,3.48,2612008,Total,Composite,2022-12-12T11:25:00Z,2022-12-11,2022-12-12,2022-12-11T07:27:00Z,2022-12-12T06:27:00Z,2022-12-11,2022-12-12,52117.8,0.00291186948941433,Commercial,4.15116209608539e-6,4.15116209608539e-6,4.15116209608539e-6,4.15116209608539e-6,4.15116209608539e-6,1.0377905240213475e-5,NA,1.0377905240213475e-5,1.0377905240213475e-5,0.7472091772953702,NA,0.006641859353736624,2.075581048042695e-5,NA,7.88720798256224e-5,1.0377905240213475e-5,6.766394216619186e-5,1.0377905240213475e-5,1.0377905240213475e-5,1.0377905240213475e-5,1.0377905240213475e-5,1.0377905240213475e-5,2.1336973173878905e-5,8.30232419217078e-6,0.003424708729270447,4.15116209608539e-6,4.15116209608539e-6,315.4883193024897,2.075581048042695e-6,0.014113951126690326,NA,0.07472091772953703,3.902092370320267e-4,3.902092370320267e-4,2.4491856366903804e-4,3.902092370320267e-4,3.819069128398559e-4,4.15116209608539e-6,2.075581048042695e-6,1.0377905240213475e-5,2.4574879608825507e-5,1.2453486288256168e-5,4.15116209608539e-6,2.075581048042695e-5,33.209296768683124,4.15116209608539e-6,NA,1.0377905240213475e-5,1.0377905240213475e-5,1.0377905240213475e-5,1.0377905240213475e-5,1.0377905240213475e-5,NA,4.15116209608539e-6,4.15116209608539e-5,NA,8.30232419217078e-6,4.15116209608539e-6,8.30232419217078e-6,6.475812869893208e-5,NA,954.7672820996397,1.0377905240213475e-5,1.0377905240213475e-5,1.0377905240213475e-5,5.8323827449999746,0.004566278305693929,0.07845696361601347,NA,0.2293517058087178,0.49813945153024675,1.0377905240213477e-4,4.15116209608539e-6,1.0377905240213475e-5,4.15116209608539e-6,2.075581048042695e-5,1.0377905240213475e-5,6.185231523167231e-5,0.026774995519750766,4.068138854163682,8.717440401779319,0.7887207982562241,4.483255063772221e-4,2.6152321205337957e-4,3.486976160711727e-4,5.022906136263322e-5,2.075581048042695e-5,9.215579853309566e-5,0.003258662245427031,4.1511620960853906e-4,705.6975563345163,4.15116209608539e-6,NA,8.30232419217078e-6,4.1511620960853906e-4,12.785579255943002,1.2453486288256168e-5,NA,2283.1391528469644,40.68138854163683,5.188952620106736e-5,1.7603417984659704,4.15116209608539e-6,4.15116209608539e-6,327.94180559074584,53.96510724911007,0.20340694270818407,NA
